numero_de_cliente,estimulo
23018737,0
23018828,0
23018847,0
23018882,0
23018888,0
23018926,0
23019058,0
23019080,0
23019146,0
23019224,0
23019243,0
23019322,0
23019347,0
23019607,1
23019692,0
23020299,0
23020418,0
23020490,0
23020534,0
23020550,0
23020556,0
23020591,0
23020616,0
23020632,0
23020782,0
23021002,0
23021087,0
23021276,0
23021313,0
23021627,0
23021989,0
23022061,0
23022118,0
23022136,0
23022224,0
23022309,0
23022422,0
23022425,0
23022545,1
23022557,0
23022592,0
23022708,0
23022787,0
23022818,0
23023029,0
23023566,0
23023641,0
23023902,0
23024182,0
23024310,0
23024489,0
23024945,0
23025049,0
23025133,0
23025140,0
23025284,0
23025319,0
23025338,0
23025510,0
23026051,0
23026337,0
23026494,0
23026557,0
23026685,0
23026695,0
23026908,0
23027119,0
23027207,0
23027251,0
23027964,0
23028033,0
23028266,0
23028275,0
23028278,0
23028363,0
23028533,0
23028552,0
23028683,0
23028721,0
23029029,0
23029117,0
23029152,0
23029403,0
23029569,0
23029607,0
23029968,0
23030025,0
23030069,0
23030091,0
23030138,0
23030204,0
23030220,0
23030232,0
23030480,0
23030663,0
23030735,0
23030807,0
23031420,0
23031467,0
23031583,0
23031605,0
23031769,0
23031831,0
23031951,0
23031998,0
23032017,0
23032265,0
23032337,0
23032397,0
23032406,0
23032460,0
23032632,0
23032711,0
23032771,0
23032790,0
23032843,0
23032965,0
23033082,0
23033380,0
23033396,0
23033490,0
23033493,0
23033500,0
23033613,0
23033908,0
23034294,0
23034370,0
23034888,0
23034916,0
23034992,0
23035070,0
23035077,0
23035133,0
23035265,0
23035614,0
23035802,0
23035805,0
23035903,0
23036007,0
23036010,0
23036701,0
23036729,0
23036735,0
23036739,0
23036748,0
23036782,0
23036830,0
23036980,0
23037024,0
23037106,0
23037128,0
23037565,0
23037656,0
23037957,0
23038086,0
23038181,0
23038391,0
23038539,0
23038705,0
23038825,0
23038978,0
23039607,0
23039685,0
23039729,0
23039798,0
23040389,0
23040446,0
23040464,0
23040568,0
23041074,0
23041099,0
23041222,0
23041485,0
23041536,0
23041677,0
23041793,0
23042277,0
23042466,0
23043034,0
23043194,0
23043223,0
23043260,0
23043298,0
23043320,0
23043418,0
23043754,0
23043798,0
23043804,0
23043835,0
23044216,0
23044762,0
23044765,0
23044803,0
23044894,0
23045013,0
23045196,0
23045224,0
23045268,0
23045324,0
23045328,0
23045632,0
23045830,1
23045868,0
23046031,0
23046122,0
23046408,0
23046713,0
23046801,0
23046886,0
23047012,0
23047077,0
23047096,0
23047373,0
23047844,0
23047847,0
23047904,0
23048089,0
23048479,0
23048488,0
23048501,0
23048834,0
23048896,0
23049299,0
23049349,0
23049679,0
23049770,0
23049864,1
23049877,0
23049886,0
23049905,0
23049939,0
23049946,0
23049949,0
23050197,0
23050342,0
23050351,0
23050521,1
23050627,0
23050697,0
23050803,0
23050841,0
23051086,0
23051259,0
23051328,0
23051347,0
23051432,0
23051517,0
23051520,0
23051925,0
23051934,0
23052139,0
23052217,0
23052318,1
23052365,0
23052415,0
23052453,0
23052924,0
23052930,0
23052933,0
23052984,0
23053103,0
23053226,0
23053367,0
23053452,0
23053530,0
23053634,0
23053662,0
23053678,0
23053829,0
23053898,0
23054036,1
23054061,0
23054156,0
23054177,0
23054196,0
23054278,0
23054313,0
23054363,0
23054407,0
23054457,0
23054536,0
23054583,0
23054633,0
23054674,0
23054715,0
23054866,0
23054994,0
23055403,0
23055431,0
23055450,0
23055491,0
23055645,0
23055883,0
23055931,0
23056339,0
23056351,0
23056666,0
23056732,0
23056750,0
23056857,0
23057074,0
23057083,0
23057109,0
23057181,0
23057285,0
23057627,0
23057674,0
23057718,0
23057872,0
23057973,0
23058406,0
23058431,0
23058519,0
23058657,0
23059361,1
23059386,0
23059477,0
23059672,0
23059829,0
23059873,0
23059911,0
23059964,0
23060250,0
23060489,0
23060567,0
23060762,0
23060979,0
23061212,0
23061262,0
23061265,0
23061315,0
23061334,0
23061375,0
23061944,0
23061994,0
23062518,0
23062540,0
23062559,0
23062575,0
23062584,0
23062638,0
23062679,0
23062688,0
23062729,0
23062789,0
23063009,0
23063235,0
23063687,0
23063690,0
23063816,0
23063819,1
23064124,0
23064510,0
23064576,0
23064608,0
23064670,0
23064714,0
23064802,0
23064994,0
23065198,0
23065277,0
23065751,0
23065927,0
23066015,0
23066307,0
23066508,0
23066511,0
23066515,0
23066521,0
23066549,0
23066694,0
23066725,0
23066832,0
23066954,0
23066970,0
23067030,0
23067193,0
23067287,0
23067366,0
23067711,0
23067765,0
23067856,0
23067862,0
23067894,0
23067944,0
23068161,0
23068230,0
23068305,0
23068547,0
23068773,0
23068802,0
23069006,0
23069320,0
23069399,0
23069502,0
23069508,0
23069524,0
23069549,0
23069590,0
23069750,0
23069923,1
23069986,0
23070055,0
23070438,0
23070636,0
23070705,0
23070734,0
23070847,0
23071042,0
23071048,0
23071161,0
23071397,0
23071601,0
23071664,0
23071667,0
23071676,0
23071686,0
23071726,0
23071796,0
23072125,0
23072348,0
23072358,0
23072452,1
23072817,0
23072996,0
23073304,0
23073366,0
23073589,0
23073775,0
23073847,0
23073863,0
23073891,0
23073929,0
23074224,0
23074237,0
23074447,1
23074579,0
23074736,0
23074874,0
23075082,0
23075138,0
23075298,0
23075572,0
23075776,0
23075795,0
23075807,0
23075839,0
23075905,0
23075920,0
23075955,0
23076140,0
23076310,0
23076615,0
23076627,0
23077033,0
23077205,0
23077315,0
23077472,0
23077617,0
23077623,0
23077633,0
23077639,0
23077997,0
23078019,0
23078142,0
23078176,0
23078321,0
23078399,0
23078509,0
23078767,0
23078811,0
23079144,0
23079395,0
23079489,0
23079558,0
23079596,0
23079599,0
23079712,0
23079737,0
23079807,0
23079992,0
23079998,0
23080815,0
23080909,0
23080950,0
23080953,0
23081157,0
23081186,0
23081305,0
23081315,0
23081814,0
23081846,0
23081918,0
23081993,0
23082006,0
23082094,0
23082436,0
23082439,0
23082496,0
23082574,0
23082618,0
23082691,0
23082703,0
23082801,0
23082986,0
23083152,0
23083454,0
23083683,0
23083771,0
23083969,0
23084038,0
23084233,0
23084362,0
23084418,0
23084513,0
23084532,0
23084651,0
23084676,0
23084679,0
23084953,0
23085147,0
23085267,0
23085487,0
23085691,0
23085760,0
23085782,0
23085823,0
23085876,0
23086231,0
23086278,0
23086303,0
23086564,0
23086589,0
23086618,0
23086633,0
23086988,0
23087227,0
23087714,0
23087723,0
23088217,0
23088261,0
23088437,0
23088462,0
23088477,0
23088521,0
23088581,0
23088584,0
23088974,0
23089015,0
23089018,0
23089109,0
23089115,0
23089244,0
23089348,0
23089483,0
23089699,0
23089772,0
23089781,0
23089800,0
23089819,0
23089822,0
23089888,0
23089998,0
23090098,0
23090114,0
23090127,0
23090598,0
23090661,0
23090702,0
23090714,0
23090749,0
23091434,0
23091512,0
23091518,0
23091704,0
23091792,0
23091811,0
23091848,0
23091905,0
23092049,0
23092153,0
23092335,0
23092565,0
23092568,0
23092649,0
23092681,0
23092697,0
23092904,0
23093249,0
23093850,0
23093944,0
23094029,0
23094205,0
23094544,0
23094704,0
23094877,0
23095204,0
23095285,0
23095414,0
23095574,0
23095744,0
23095766,0
23095775,0
23095791,0
23095822,0
23096184,0
23096523,0
23096548,0
23096576,0
23096598,0
23096649,0
23096790,0
23096903,0
23096991,0
23097104,0
23097293,0
23097422,0
23097563,0
23097641,0
23097685,0
23097751,0
23097808,0
23098084,0
23098091,0
23098436,0
23098873,0
23098911,0
23098923,0
23099303,0
23099372,0
23099448,0
23099658,0
23099727,0
23099922,0
23100305,0
23100368,0
23100560,0
23101355,0
23101455,0
23101465,0
23101474,0
23101512,0
23101518,0
23101622,0
23101631,0
23101641,0
23101688,1
23101710,0
23101936,0
23102043,0
23102250,0
23102266,0
23102269,0
23102297,0
23102310,0
23102834,0
23102844,0
23102935,0
23103017,0
23103158,0
23103211,0
23103240,0
23103281,0
23103400,0
23103457,0
23103522,0
23103881,0
23103950,0
23103962,0
23104019,0
23104047,0
23104053,0
23104101,0
23104189,0
23104515,0
23104697,0
23104726,0
23104980,0
23105288,0
23105304,0
23105539,0
23105819,0
23105869,0
23105876,0
23106143,0
23106293,0
23106337,0
23106454,0
23106510,0
23106582,0
23106604,0
23106680,0
23106736,0
23106856,0
23107082,0
23107176,0
23107223,0
23107264,0
23107299,0
23107396,0
23107475,0
23107607,0
23107644,0
23107651,0
23107735,0
23107804,0
23107852,0
23107896,0
23107927,0
23107940,0
23108024,0
23108197,0
23108238,0
23108282,0
23108395,0
23108423,0
23108474,0
23108624,0
23108662,0
23108791,0
23108804,0
23108961,0
23109014,0
23109457,0
23109532,0
23110048,0
23110066,0
23110145,1
23110202,0
23110283,0
23110330,0
23110346,0
23110349,0
23110377,0
23110387,0
23110462,0
23110491,1
23110704,0
23110776,0
23110968,0
23110974,0
23111122,0
23111194,0
23111348,1
23111618,0
23111706,0
23111854,0
23112002,0
23112124,0
23112375,0
23112476,0
23112545,0
23112724,0
23112743,0
23112869,0
23113356,0
23113513,0
23113516,0
23113676,0
23113764,0
23114129,0
23114172,0
23114185,0
23114273,0
23114298,0
23114311,0
23114323,0
23114383,0
23114424,0
23114446,0
23114455,0
23114697,0
23114798,0
23114882,0
23115099,0
23115209,0
23115272,0
23115545,0
23115621,0
23115728,0
23116079,0
23116101,0
23116469,0
23116573,0
23116701,0
23117210,0
23117393,0
23117402,0
23117499,0
23117625,0
23117694,0
23117917,0
23118323,0
23118586,0
23118593,0
23118687,0
23118700,0
23118816,0
23118822,0
23119067,0
23119099,0
23119102,0
23119340,0
23119475,0
23119501,0
23119645,0
23119761,0
23120189,0
23120280,0
23120584,0
23120723,0
23120760,0
23120914,0
23121009,0
23121021,0
23121254,1
23121326,0
23121389,0
23121411,0
23121505,0
23121543,0
23121825,0
23121939,0
23122045,0
23122438,0
23122482,0
23122730,0
23122784,0
23123569,0
23123657,0
23123902,0
23123918,0
23124081,0
23124241,0
23124367,0
23124405,0
23124555,0
23124706,0
23124719,0
23124741,0
23124964,0
23124967,0
23125052,0
23125328,0
23125467,0
23125473,0
23125520,0
23125938,0
23126001,0
23126453,0
23126799,0
23126934,0
23127103,0
23127342,0
23127370,0
23127411,0
23127424,0
23127502,0
23127593,0
23127744,0
23127769,0
23127845,0
23127948,0
23127955,0
23128065,1
23128105,0
23128140,0
23128325,0
23128372,0
23128479,0
23128756,0
23129120,0
23129299,0
23129312,0
23129321,0
23129494,0
23129799,0
23129915,0
23129956,0
23130217,0
23130358,0
23130537,0
23130575,0
23131081,0
23131322,0
23131900,0
23131926,0
23132042,0
23132303,0
23132469,0
23132808,0
23133116,0
23133236,0
23133255,0
23133327,0
23133443,0
23133801,1
23134030,0
23134049,0
23134495,0
23134524,0
23134587,0
23134668,0
23134753,0
23134822,0
23135064,0
23135187,0
23135548,0
23136057,0
23136355,0
23136594,0
23136673,0
23136820,0
23136827,0
23136911,0
23136924,0
23137197,0
23137618,0
23138319,0
23138328,0
23138451,0
23138583,0
23138803,0
23138941,0
23139208,0
23139214,0
23139431,0
23139547,0
23140131,0
23140191,0
23140317,0
23140348,0
23140355,0
23140389,0
23140414,0
23140424,0
23140474,0
23140505,0
23140945,0
23141234,0
23141275,0
23141372,0
23141501,0
23141570,0
23141595,0
23141658,0
23141753,0
23141875,0
23141966,0
23142510,0
23142767,0
23142814,0
23142956,0
23143050,0
23143242,0
23143289,1
23143637,0
23143986,0
23144413,0
23144586,0
23144674,0
23144712,0
23144718,0
23144988,0
23145101,0
23145425,0
23145482,0
23145708,0
23146606,0
23146669,0
23146688,0
23146694,0
23146741,0
23147169,0
23147304,0
23147407,0
23147439,0
23147624,0
23147640,0
23147825,0
23147828,0
23147872,0
23148092,0
23148218,0
23148438,0
23148683,0
23148711,0
23148714,0
23148871,0
23148900,0
23149022,0
23149041,0
23149198,0
23149242,0
23149283,0
23149380,0
23149528,0
23149563,0
23149638,0
23149996,0
23150071,0
23150078,0
23150081,0
23150392,0
23150423,0
23150502,0
23150590,0
23150694,0
23150829,0
23150873,0
23151931,1
23152384,0
23152421,0
23152428,0
23152494,0
23152585,0
23152676,0
23153216,0
23153540,0
23153684,0
23153738,0
23153772,0
23153775,0
23153779,0
23153782,0
23153876,0
23154002,0
23154228,0
23154357,0
23154413,0
23154476,0
23154533,0
23154545,0
23155554,0
23155560,0
23155645,0
23155673,0
23155682,0
23155773,0
23155915,0
23155975,0
23156028,0
23156138,0
23156204,0
23156326,0
23156729,0
23156747,0
23156788,0
23157002,0
23157014,0
23157093,0
23157099,0
23157153,0
23157222,0
23157316,0
23157561,0
23157636,0
23157728,0
23158020,0
23158070,0
23158202,0
23158249,0
23158416,0
23158569,0
23158931,0
23159349,0
23159433,0
23159525,0
23159631,0
23159685,0
23159792,0
23159814,0
23160005,0
23160297,0
23160310,0
23160398,0
23160549,0
23160665,0
23160772,0
23160816,0
23161504,0
23161699,0
23161746,0
23161874,0
23161937,0
23162182,0
23162264,0
23162270,0
23162506,0
23162949,0
23163228,1
23163272,0
23163392,0
23163631,0
23163671,0
23163703,0
23163715,0
23163857,0
23163882,0
23163904,0
23163957,0
23164196,0
23164334,0
23164589,0
23164614,0
23165126,0
23165239,0
23165249,0
23165252,0
23165377,0
23165415,1
23165845,0
23166760,0
23166829,0
23167108,0
23167124,0
23167278,1
23167564,0
23167658,0
23167884,0
23167991,0
23168057,0
23168067,0
23168343,0
23168516,0
23168572,0
23168918,0
23169003,0
23169135,0
23169339,0
23169549,0
23169603,0
23170357,0
23170809,0
23170969,0
23171186,0
23171218,0
23171667,0
23171994,0
23172160,0
23172336,0
23173398,0
23173473,0
23173731,0
23174058,0
23174378,0
23174409,0
23174538,0
23175057,0
23175154,0
23176109,0
23176272,0
23176279,0
23176448,0
23176762,0
23176769,0
23176854,0
23176901,0
23176998,0
23177158,0
23177586,0
23177906,0
23178318,0
23178418,0
23178848,0
23178955,1
23180049,0
23180281,0
23180334,0
23180771,0
23180938,0
23181670,0
23182210,0
23182386,0
23183137,0
23183303,0
23184368,0
23184544,0
23184695,0
23184739,0
23184874,0
23184896,0
23185110,0
23185817,0
23186024,0
23186178,0
23186338,0
23186435,0
23187152,0
23187331,0
23187381,0
23187510,0
23188270,0
23188446,0
23188653,0
23189005,0
23189150,0
23189165,0
23189363,0
23189461,0
23190080,0
23190598,0
23190909,0
23191154,0
23191801,0
23191983,0
23192731,0
23192998,0
23194189,0
23194321,0
23194324,0
23195292,0
23196250,0
23196457,0
23196611,0
23196806,0
23196909,0
23197067,0
23197101,0
23197472,0
23197588,1
23198263,1
23198326,0
23198794,0
23198804,0
23199002,0
23199269,0
23199354,0
23199976,0
23200293,0
23200296,0
23200328,0
23200544,0
23201135,0
23201223,0
23201584,0
23201634,0
23201660,0
23201936,0
23202037,0
23202338,0
23203224,0
23203466,0
23204016,0
23204211,0
23204302,0
23204559,0
23204647,1
23205131,0
23205700,0
23205715,0
23205850,0
23206243,0
23206337,0
23206727,0
23207669,0
23207965,0
23208009,0
23208046,0
23208169,0
23208339,0
23208976,0
23209121,0
23209155,0
23210886,0
23210924,1
23211012,0
23211056,0
23211109,1
23211348,0
23211367,0
23211876,0
23212046,0
23212438,0
23212504,0
23213296,0
23213312,0
23213365,0
23213393,0
23213560,0
23213752,0
23213758,0
23214628,0
23215080,0
23215417,0
23215680,0
23216237,0
23216337,0
23216368,0
23216717,0
23217210,0
23217745,0
23217767,0
23217990,0
23218115,0
23218266,0
23218555,0
23219215,0
23219290,0
23219296,0
23219476,0
23219950,0
23220286,0
23220852,0
23221009,0
23221263,0
23221442,0
23221540,0
23221791,0
23221876,0
23222143,0
23222146,0
23222316,1
23222425,0
23222561,0
23222674,0
23222843,0
23223264,0
23223337,0
23223403,0
23223494,0
23223591,0
23223717,0
23223780,0
23224348,0
23224420,0
23224555,0
23224757,0
23225039,0
23225077,0
23225181,0
23225328,0
23225463,0
23225473,0
23225671,0
23225985,0
23226412,0
23227100,0
23227521,0
23227728,0
23227735,0
23227782,0
23228024,0
23228068,0
23228105,0
23228605,0
23229438,0
23229475,0
23229626,0
23229673,0
23229855,0
23230038,0
23230107,0
23230179,0
23230232,0
23230235,0
23230402,0
23230408,1
23230612,0
23230619,0
23230892,0
23231162,0
23231376,0
23231907,0
23231951,0
23232058,0
23232083,0
23232111,0
23232114,0
23232158,0
23232435,0
23232683,0
23232695,0
23232849,0
23233211,0
23233562,0
23233698,0
23234436,0
23234495,0
23234794,0
23235363,0
23235479,0
23235523,0
23235648,0
23235667,0
23235683,0
23235686,0
23235692,0
23236248,0
23236698,0
23236748,0
23236817,0
23236864,0
23236867,0
23236927,0
23236974,0
23237046,0
23237094,0
23237373,0
23237690,1
23237804,0
23238492,0
23238677,0
23239227,0
23239277,0
23239330,0
23239663,0
23239783,0
23240172,0
23240298,0
23240443,0
23240989,0
23241071,0
23241093,0
23241652,0
23241856,0
23241869,0
23241982,0
23242092,1
23242152,0
23242601,0
23242928,0
23242956,0
23243151,0
23243226,0
23243374,0
23243484,0
23243590,0
23243873,1
23243879,0
23243917,0
23244332,0
23244505,0
23244523,0
23244765,0
23245026,0
23245293,0
23245425,0
23245504,0
23245610,0
23245991,0
23246129,0
23246339,0
23246478,0
23246710,0
23246773,0
23246785,0
23246917,0
23247043,1
23247241,0
23247257,0
23247951,0
23248221,0
23248278,0
23248312,0
23248479,0
23248721,0
23249412,0
23249603,0
23249918,0
23250175,0
23250361,0
23250590,0
23250609,0
23250690,0
23251206,0
23251306,0
23251325,0
23251617,0
23252252,0
23252374,0
23252591,0
23252842,0
23252971,0
23253018,0
23253213,0
23253257,0
23253267,0
23253615,0
23253970,0
23254042,0
23254159,0
23254319,0
23254687,0
23254947,0
23255173,0
23255431,0
23255516,0
23255585,0
23255629,0
23256405,0
23256549,0
23256694,0
23256873,0
23257247,0
23257313,0
23257988,0
23258174,0
23258390,0
23258488,0
23258585,0
23258786,0
23259050,0
23259512,0
23259807,0
23259996,0
23260147,0
23260175,0
23260366,0
23260439,0
23260558,0
23260643,0
23260646,0
23260850,0
23260910,0
23261199,0
23261592,0
23261642,0
23261705,0
23261802,0
23262311,0
23262512,0
23262544,0
23262720,0
23262927,0
23263034,0
23263395,0
23263536,0
23263540,0
23263678,0
23263687,0
23263807,0
23263832,0
23264067,0
23264212,0
23264268,0
23264441,0
23264488,0
23264740,0
23264787,0
23264925,0
23265032,0
23265063,0
23265129,0
23265550,0
23265560,0
23266260,0
23266474,0
23267027,0
23267133,0
23267262,0
23267812,0
23267988,0
23268415,1
23268736,0
23269386,0
23269534,0
23269788,0
23269951,0
23270049,0
23270099,0
23270184,0
23270555,0
23271353,0
23271447,0
23271830,0
23271874,0
23272320,0
23272490,1
23272735,0
23272817,0
23272930,1
23272964,0
23273106,0
23273586,0
23273747,0
23273784,0
23273907,0
23273985,0
23273988,0
23274161,0
23274312,0
23274328,0
23274472,0
23275123,0
23275226,0
23275443,0
23277535,0
23277705,0
23278446,0
23278572,0
23278748,0
23279103,0
23279471,0
23281051,0
23281443,0
23282232,0
23282235,0
23282678,0
23282791,0
23282873,0
23283570,0
23284905,0
23285380,0
23286809,0
23287557,0
23287629,0
23287896,0
23288003,0
23288097,0
23288138,0
23288631,0
23289583,0
23289844,0
23290224,0
23291983,0
23294211,0
23294764,0
23295197,0
23295656,0
23295722,0
23297111,0
23297161,0
23297535,0
23298301,0
23298631,0
23299165,0
23299442,0
23299548,0
23299925,0
23301546,0
23301719,0
23302112,0
23302646,0
23302929,0
23303108,0
23303705,0
23303991,0
23305612,0
23305646,0
23305703,0
23305797,0
23306394,0
23306831,0
23307679,0
23308442,0
23308860,0
23308936,0
23309982,0
23310761,0
23311521,0
23311851,0
23312102,0
23312551,0
23312602,0
23313444,0
23313789,0
23313981,0
23314408,0
23315146,0
23315253,0
23315272,1
23315401,0
23315819,0
23315904,0
23315988,0
23317330,0
23318037,0
23318128,0
23318505,0
23318819,0
23319293,0
23319425,0
23319538,0
23319680,0
23319809,0
23320383,1
23320657,0
23320682,0
23321175,0
23321775,0
23322099,0
23322353,0
23322608,0
23323201,0
23323252,0
23323293,0
23323528,0
23324414,0
23324508,0
23324703,0
23324738,0
23324823,0
23324857,0
23324898,0
23325646,0
23325668,0
23325768,0
23325806,0
23325815,0
23325913,0
23326054,0
23326459,0
23326601,0
23326821,0
23327144,0
23327389,0
23327637,0
23327757,0
23328134,0
23328602,0
23329076,0
23329372,0
23329551,0
23329576,0
23329749,0
23330031,0
23330261,0
23330298,1
23330569,0
23330644,0
23330807,0
23330845,0
23331077,0
23331200,0
23331392,0
23331423,0
23331505,0
23331784,0
23332061,0
23332102,0
23332133,0
23332215,0
23332221,0
23332309,0
23332834,0
23332922,0
23333245,0
23333522,0
23333562,0
23333610,0
23333924,0
23334288,0
23334298,0
23334668,0
23335048,0
23335052,0
23335114,0
23335143,0
23335278,0
23335353,0
23335388,0
23335554,0
23335623,0
23335692,0
23335802,0
23335884,0
23335890,0
23335941,0
23336063,0
23336145,0
23336205,0
23336239,0
23336396,0
23336462,0
23336594,0
23336682,0
23336798,0
23337068,0
23337383,0
23337804,0
23337819,0
23337841,0
23337879,0
23338083,0
23338196,0
23338441,0
23338561,0
23338655,0
23338734,0
23338859,0
23338862,0
23338906,0
23339365,1
23339962,0
23340292,0
23340782,0
23340926,0
23341055,0
23341065,0
23341470,0
23341539,0
23341624,0
23341793,0
23341822,0
23342026,0
23342095,0
23342208,0
23342463,0
23342529,0
23342802,0
23343125,0
23343226,0
23343320,0
23343700,0
23343983,0
23344165,0
23344172,1
23344203,0
23344414,0
23344467,0
23344483,0
23344624,0
23344885,0
23344926,0
23344988,0
23345130,0
23345211,0
23345422,0
23345479,0
23345538,0
23345554,0
23345695,0
23345708,0
23346255,0
23346364,0
23346399,0
23346864,0
23346936,0
23346943,0
23346974,0
23347024,0
23347313,0
23347326,0
23347420,0
23347543,0
23347828,1
23347857,0
23347904,0
23348008,0
23348039,0
23348073,0
23348202,0
23348265,0
23348491,0
23348529,0
23348768,0
23348783,0
23348793,0
23349035,0
23349060,0
23349135,0
23349160,0
23349189,0
23349478,0
23349500,0
23349625,0
23349682,0
23349943,0
23349949,0
23349999,0
23350072,0
23350386,0
23350439,0
23351268,0
23351287,0
23351733,0
23351928,0
23352038,0
23352569,0
23352575,0
23352644,0
23352802,0
23352836,0
23353037,0
23353433,0
23353574,0
23353666,0
23353779,0
23353854,0
23353892,0
23354008,0
23354178,0
23354234,0
23354463,0
23355302,0
23355475,0
23355607,0
23355887,0
23356006,0
23356041,0
23356276,0
23356292,0
23356374,0
23356480,0
23356744,0
23356926,0
23356936,0
23356992,0
23357190,0
23357495,0
23357508,0
23357696,0
23357900,0
23358460,0
23358469,0
23358548,0
23358783,0
23359449,0
23359493,0
23359521,0
23359528,0
23359591,0
23359738,0
23359933,0
23359955,0
23360367,0
23360414,0
23360495,0
23360533,0
23360967,0
23361055,0
23361089,0
23361372,0
23361391,0
23361444,0
23361491,0
23361579,0
23361623,0
23361670,0
23361793,0
23361928,0
23361937,0
23362220,0
23362267,0
23362355,0
23362371,0
23362434,0
23362456,0
23362933,0
23363122,0
23363448,0
23363540,0
23363634,0
23363665,0
23363709,0
23363957,0
23364023,0
23364268,0
23364523,0
23364671,0
23364680,0
23364862,0
23364865,0
23365000,0
23365095,0
23365381,0
23365453,0
23365459,0
23365616,0
23365688,0
23365776,0
23365789,0
23365949,0
23366047,0
23366169,0
23366530,0
23366703,0
23366728,0
23366882,0
23366920,0
23366967,0
23366986,0
23367049,0
23367105,0
23367221,0
23367287,0
23367504,0
23367721,0
23368010,0
23368126,0
23368236,0
23368371,0
23368434,0
23368462,0
23368547,0
23368667,0
23368843,0
23368924,0
23368946,0
23368959,0
23369034,0
23369062,0
23369766,0
23369873,0
23369876,0
23370162,0
23370366,0
23371029,0
23371230,0
23371268,0
23371409,0
23371466,0
23371692,0
23371752,0
23371755,0
23371902,0
23372053,0
23372166,0
23372276,0
23372418,0
23372493,0
23372509,0
23372534,0
23372562,1
23372691,0
23372892,0
23373002,0
23373074,0
23373222,0
23373401,0
23373524,0
23373546,0
23373618,0
23373759,0
23373929,0
23374064,0
23374111,0
23374161,0
23374356,0
23374815,0
23374827,0
23374940,0
23374962,0
23375025,0
23375063,0
23375258,0
23375346,0
23375531,0
23375663,0
23375971,0
23376153,0
23376269,0
23376568,0
23376728,0
23376841,0
23376847,1
23377008,0
23377205,0
23377237,0
23377504,0
23377658,0
23377711,0
23377780,0
23377997,0
23378000,0
23378327,0
23378478,0
23378899,0
23379282,0
23379511,0
23379684,1
23380005,0
23380039,1
23380080,0
23380133,0
23380140,0
23380250,0
23380291,0
23380435,0
23380457,0
23380463,0
23380649,0
23380696,1
23380724,0
23380762,0
23380834,0
23380941,0
23380960,0
23381258,0
23381330,0
23381346,0
23381374,0
23381560,0
23381704,0
23382169,0
23382370,0
23382477,0
23382644,0
23382779,0
23382788,0
23382933,0
23382948,0
23383087,0
23383203,0
23383278,0
23383492,0
23383520,0
23383712,0
23383759,0
23383793,0
23383903,0
23383928,0
23384425,0
23384821,0
23385028,0
23385047,0
23385085,0
23385141,0
23385217,0
23385901,0
23386332,0
23386382,0
23386574,0
23386580,0
23386841,0
23386979,0
23387042,0
23387183,0
23387193,0
23387237,0
23387290,0
23387369,0
23387610,0
23387651,0
23388682,0
23388807,0
23389134,0
23389200,0
23389332,0
23389414,0
23389926,0
23390058,0
23390073,0
23390193,0
23390410,0
23390520,0
23390642,0
23390648,0
23390755,0
23390774,0
23391013,0
23391110,0
23391201,0
23391343,0
23391349,0
23391534,0
23391588,0
23391726,0
23391839,0
23391861,0
23391927,0
23392241,0
23392361,0
23392562,0
23392587,0
23392716,0
23392794,0
23392803,0
23392935,0
23392939,0
23393017,0
23393268,0
23393482,0
23393495,0
23393614,0
23393633,0
23393737,0
23393900,0
23394148,0
23394158,0
23394833,0
23394940,0
23395150,0
23395157,0
23395194,0
23395273,0
23395276,0
23395508,0
23395574,0
23395725,0
23396218,0
23396379,0
23396445,0
23396897,1
23396944,0
23397387,0
23397422,0
23397582,0
23397726,0
23397849,0
23397880,0
23397905,0
23397943,0
23398075,0
23398185,0
23398336,0
23398769,0
23398813,0
23398832,0
23398854,0
23399171,0
23399385,1
23399671,0
23399878,0
23399991,0
23400214,0
23401195,0
23401525,0
23401634,0
23401971,0
23402046,0
23402530,0
23402605,0
23402728,0
23402747,0
23402869,0
23402891,0
23402938,0
23403058,0
23403089,0
23403155,0
23403369,0
23403413,0
23403457,0
23403523,0
23404151,0
23404267,0
23404459,0
23404484,0
23404556,0
23404591,0
23404779,0
23405009,0
23405188,0
23405301,0
23405351,0
23405486,0
23405577,0
23406001,0
23406067,0
23406143,0
23406155,0
23406491,0
23406564,0
23406670,0
23406696,0
23406730,0
23406743,0
23406762,0
23406796,0
23406809,0
23406828,0
23407063,0
23407110,0
23407161,0
23407333,0
23407446,0
23407669,0
23407701,0
23407770,0
23408260,0
23408279,0
23408373,0
23408618,0
23408675,0
23409338,0
23409347,0
23409441,0
23409633,0
23409636,0
23409671,0
23409759,0
23410057,0
23410148,0
23410327,0
23410409,0
23410880,0
23410912,0
23411069,0
23411091,0
23411304,0
23411474,0
23411499,0
23411801,0
23411845,1
23411901,0
23411904,0
23412039,0
23412074,0
23412178,0
23412184,0
23412263,0
23412671,0
23412731,0
23412740,0
23412746,0
23412957,0
23413108,0
23413375,0
23413463,0
23413535,0
23413755,0
23413802,0
23413830,0
23414289,0
23414298,0
23414323,0
23415115,0
23415354,0
23415498,0
23415511,0
23415527,0
23415605,0
23415894,0
23415935,0
23416042,0
23416224,0
23416315,0
23416325,0
23416466,1
23416950,0
23416981,0
23417066,0
23417233,0
23417295,0
23417355,0
23417506,0
23417597,0
23417606,0
23417726,0
